Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:10.142000,0 days 00:00:17.729000,0 days 00:00:31.264000,0 days 00:00:21.149000,MEDIUM,21.0,,
VER,0 days 00:01:10.337000,0 days 00:00:17.662000,0 days 00:00:31.399000,0 days 00:00:21.276000,MEDIUM,22.0,,
VER,0 days 00:01:10.396000,0 days 00:00:17.659000,0 days 00:00:31.502000,0 days 00:00:21.235000,MEDIUM,23.0,,
VER,0 days 00:01:13.519000,0 days 00:00:17.669000,0 days 00:00:31.481000,0 days 00:00:24.369000,MEDIUM,24.0,,0 days 01:32:13.140000
VER,0 days 00:01:26.769000,0 days 00:00:34.338000,0 days 00:00:31.305000,0 days 00:00:21.126000,HARD,1.0,0 days 01:32:34.421000,
VER,0 days 00:01:08.929000,0 days 00:00:17.321000,0 days 00:00:30.689000,0 days 00:00:20.919000,HARD,2.0,,
VER,0 days 00:01:09.245000,0 days 00:00:17.544000,0 days 00:00:30.851000,0 days 00:00:20.850000,HARD,3.0,,
VER,0 days 00:01:09.251000,0 days 00:00:17.468000,0 days 00:00:30.873000,0 days 00:00:20.910000,HARD,4.0,,
VER,0 days 00:01:09.289000,0 days 00:00:17.466000,0 days 00:00:30.900000,0 days 00:00:20.923000,HARD,5.0,,
VER,0 days 00:01:09.373000,0 days 00:00:17.468000,0 days 00:00:31.009000,0 days 00:00:20.896000,HARD,6.0,,
VER,0 days 00:01:09.576000,0 days 00:00:17.466000,0 days 00:00:31.191000,0 days 00:00:20.919000,HARD,7.0,,
VER,0 days 00:01:09.603000,0 days 00:00:17.456000,0 days 00:00:31.116000,0 days 00:00:21.031000,HARD,8.0,,
VER,0 days 00:01:09.631000,0 days 00:00:17.511000,0 days 00:00:31.015000,0 days 00:00:21.105000,HARD,9.0,,
VER,0 days 00:01:09.779000,0 days 00:00:17.213000,0 days 00:00:31.400000,0 days 00:00:21.166000,HARD,10.0,,
VER,0 days 00:01:09.265000,0 days 00:00:17.242000,0 days 00:00:31.014000,0 days 00:00:21.009000,HARD,11.0,,
VER,0 days 00:01:09.367000,0 days 00:00:17.512000,0 days 00:00:30.825000,0 days 00:00:21.030000,HARD,12.0,,
VER,0 days 00:01:09.707000,0 days 00:00:17.511000,0 days 00:00:31.122000,0 days 00:00:21.074000,HARD,13.0,,
VER,0 days 00:01:09.568000,0 days 00:00:17.544000,0 days 00:00:31.003000,0 days 00:00:21.021000,HARD,14.0,,
VER,0 days 00:01:09.386000,0 days 00:00:17.290000,0 days 00:00:31.171000,0 days 00:00:20.925000,HARD,15.0,,
VER,0 days 00:01:09.431000,0 days 00:00:17.564000,0 days 00:00:30.998000,0 days 00:00:20.869000,HARD,16.0,,
VER,0 days 00:01:09.527000,0 days 00:00:17.521000,0 days 00:00:31.127000,0 days 00:00:20.879000,HARD,17.0,,
VER,0 days 00:01:09.511000,0 days 00:00:17.501000,0 days 00:00:31.024000,0 days 00:00:20.986000,HARD,18.0,,
VER,0 days 00:01:09.592000,0 days 00:00:17.513000,0 days 00:00:31.144000,0 days 00:00:20.935000,HARD,19.0,,
VER,0 days 00:01:09.678000,0 days 00:00:17.457000,0 days 00:00:31.244000,0 days 00:00:20.977000,HARD,20.0,,
VER,0 days 00:01:09.651000,0 days 00:00:17.522000,0 days 00:00:31.196000,0 days 00:00:20.933000,HARD,21.0,,
VER,0 days 00:01:09.563000,0 days 00:00:17.462000,0 days 00:00:31.124000,0 days 00:00:20.977000,HARD,22.0,,
VER,0 days 00:01:09.451000,0 days 00:00:17.473000,0 days 00:00:31.080000,0 days 00:00:20.898000,HARD,23.0,,
VER,0 days 00:01:09.419000,0 days 00:00:17.426000,0 days 00:00:31.134000,0 days 00:00:20.859000,HARD,24.0,,
VER,0 days 00:01:13.176000,0 days 00:00:17.481000,0 days 00:00:31.250000,0 days 00:00:24.445000,HARD,25.0,,0 days 02:01:30.827000
VER,0 days 00:01:26.268000,0 days 00:00:34.771000,0 days 00:00:30.872000,0 days 00:00:20.625000,MEDIUM,1.0,0 days 02:01:52.468000,
VER,0 days 00:01:08.150000,0 days 00:00:17.267000,0 days 00:00:30.365000,0 days 00:00:20.518000,MEDIUM,2.0,,
VER,0 days 00:01:08.342000,0 days 00:00:17.289000,0 days 00:00:30.508000,0 days 00:00:20.545000,MEDIUM,3.0,,
VER,0 days 00:01:08.235000,0 days 00:00:17.273000,0 days 00:00:30.481000,0 days 00:00:20.481000,MEDIUM,4.0,,
VER,0 days 00:01:08.250000,0 days 00:00:17.302000,0 days 00:00:30.491000,0 days 00:00:20.457000,MEDIUM,5.0,,
VER,0 days 00:01:08.273000,0 days 00:00:17.272000,0 days 00:00:30.556000,0 days 00:00:20.445000,MEDIUM,6.0,,
VER,0 days 00:01:08.350000,0 days 00:00:17.235000,0 days 00:00:30.532000,0 days 00:00:20.583000,MEDIUM,7.0,,
VER,0 days 00:01:08.412000,0 days 00:00:17.237000,0 days 00:00:30.656000,0 days 00:00:20.519000,MEDIUM,8.0,,
VER,0 days 00:01:08.489000,0 days 00:00:17.230000,0 days 00:00:30.676000,0 days 00:00:20.583000,MEDIUM,9.0,,
VER,0 days 00:01:08.609000,0 days 00:00:17.342000,0 days 00:00:30.743000,0 days 00:00:20.524000,MEDIUM,10.0,,
VER,0 days 00:01:08.535000,0 days 00:00:17.297000,0 days 00:00:30.657000,0 days 00:00:20.581000,MEDIUM,11.0,,
VER,0 days 00:01:08.485000,0 days 00:00:17.369000,0 days 00:00:30.652000,0 days 00:00:20.464000,MEDIUM,12.0,,
VER,0 days 00:01:08.567000,0 days 00:00:17.360000,0 days 00:00:30.638000,0 days 00:00:20.569000,MEDIUM,13.0,,
VER,0 days 00:01:08.624000,0 days 00:00:17.356000,0 days 00:00:30.691000,0 days 00:00:20.577000,MEDIUM,14.0,,
VER,0 days 00:01:08.692000,0 days 00:00:17.311000,0 days 00:00:30.768000,0 days 00:00:20.613000,MEDIUM,15.0,,
VER,0 days 00:01:08.878000,0 days 00:00:17.269000,0 days 00:00:30.833000,0 days 00:00:20.776000,MEDIUM,16.0,,
VER,0 days 00:01:08.601000,0 days 00:00:17.221000,0 days 00:00:30.733000,0 days 00:00:20.647000,MEDIUM,17.0,,
VER,0 days 00:01:08.854000,0 days 00:00:17.289000,0 days 00:00:30.872000,0 days 00:00:20.693000,MEDIUM,18.0,,
VER,0 days 00:01:09.216000,0 days 00:00:17.653000,0 days 00:00:30.863000,0 days 00:00:20.700000,MEDIUM,19.0,,
VER,0 days 00:01:12.228000,0 days 00:00:17.294000,0 days 00:00:30.769000,0 days 00:00:24.165000,MEDIUM,20.0,,0 days 02:24:42.912000
VER,0 days 00:01:27.830000,0 days 00:00:34.138000,0 days 00:00:31.932000,0 days 00:00:21.760000,SOFT,4.0,0 days 02:25:04.271000,
VER,0 days 00:01:07.012000,0 days 00:00:17.040000,0 days 00:00:29.896000,0 days 00:00:20.076000,SOFT,5.0,,
GAS,0 days 00:01:32.369000,,0 days 00:00:32.778000,0 days 00:00:36.464000,MEDIUM,1.0,,
