Driver,Stint,Compound,LapStartTime,TyreLife
ALB,1.0,HARD,0 days 01:13:54.586000,7.0
ALB,1.0,HARD,0 days 01:15:22.803000,8.0
ALB,1.0,HARD,0 days 01:16:49.795000,9.0
ALB,1.0,HARD,0 days 01:18:16.545000,10.0
ALB,1.0,HARD,0 days 01:19:42.254000,11.0
ALB,1.0,HARD,0 days 01:21:09.467000,12.0
ALB,1.0,HARD,0 days 01:22:36.640000,13.0
ALB,1.0,HARD,0 days 01:24:02.886000,14.0
ALB,1.0,HARD,0 days 01:25:28.377000,15.0
ALB,1.0,HARD,0 days 01:26:53.705000,16.0
ALB,1.0,HARD,0 days 01:28:19.263000,17.0
ALB,1.0,HARD,0 days 01:29:44.811000,18.0
ALB,1.0,HARD,0 days 01:31:10.310000,19.0
ALB,1.0,HARD,0 days 01:32:35.779000,20.0
ALB,1.0,HARD,0 days 01:34:01.332000,21.0
ALB,1.0,HARD,0 days 01:35:27.828000,22.0
ALB,1.0,HARD,0 days 01:36:56.421000,23.0
ALB,1.0,HARD,0 days 01:38:37.124000,24.0
ALB,1.0,HARD,0 days 01:40:47.632000,25.0
ALB,1.0,HARD,0 days 01:43:17.516000,26.0
ALB,1.0,HARD,0 days 01:45:45.575000,27.0
