Driver,Stint,Compound,LapStartTime,TyreLife
BOT,1.0,SOFT,0 days 01:02:12.915000,4.0
BOT,1.0,SOFT,0 days 01:03:47.828000,5.0
BOT,1.0,SOFT,0 days 01:05:17.288000,6.0
BOT,1.0,SOFT,0 days 01:06:45.997000,7.0
BOT,1.0,SOFT,0 days 01:08:14.496000,8.0
BOT,1.0,SOFT,0 days 01:09:43.495000,9.0
BOT,1.0,SOFT,0 days 01:11:12.479000,10.0
BOT,1.0,SOFT,0 days 01:12:41.987000,11.0
BOT,1.0,SOFT,0 days 01:14:11.070000,12.0
BOT,1.0,SOFT,0 days 01:15:40.587000,13.0
BOT,1.0,SOFT,0 days 01:17:10.217000,14.0
BOT,1.0,SOFT,0 days 01:18:39.364000,15.0
BOT,1.0,SOFT,0 days 01:20:08.778000,16.0
BOT,1.0,SOFT,0 days 01:21:38.045000,17.0
BOT,2.0,MEDIUM,0 days 01:23:11.276000,1.0
BOT,2.0,MEDIUM,0 days 01:24:59.198000,2.0
BOT,2.0,MEDIUM,0 days 01:26:27.590000,3.0
BOT,2.0,MEDIUM,0 days 01:27:55.866000,4.0
BOT,2.0,MEDIUM,0 days 01:29:24.403000,5.0
BOT,2.0,MEDIUM,0 days 01:30:52.792000,6.0
BOT,2.0,MEDIUM,0 days 01:32:21.342000,7.0
BOT,2.0,MEDIUM,0 days 01:33:49.955000,8.0
BOT,2.0,MEDIUM,0 days 01:35:18.144000,9.0
BOT,2.0,MEDIUM,0 days 01:36:46.947000,10.0
BOT,2.0,MEDIUM,0 days 01:38:15.510000,11.0
BOT,2.0,MEDIUM,0 days 01:39:44.209000,12.0
BOT,2.0,MEDIUM,0 days 01:41:12.785000,13.0
BOT,2.0,MEDIUM,0 days 01:42:41.293000,14.0
BOT,2.0,MEDIUM,0 days 01:44:10.350000,15.0
BOT,2.0,MEDIUM,0 days 01:45:39.045000,16.0
BOT,2.0,MEDIUM,0 days 01:47:07.737000,17.0
BOT,2.0,MEDIUM,0 days 01:48:36.987000,18.0
BOT,2.0,MEDIUM,0 days 01:50:05.790000,19.0
BOT,2.0,MEDIUM,0 days 01:51:35.112000,20.0
BOT,3.0,MEDIUM,0 days 01:53:07.332000,1.0
BOT,3.0,MEDIUM,0 days 01:54:53.530000,2.0
BOT,3.0,MEDIUM,0 days 01:56:19.925000,3.0
BOT,3.0,MEDIUM,0 days 01:57:47.268000,4.0
BOT,3.0,MEDIUM,0 days 01:59:14.603000,5.0
BOT,3.0,MEDIUM,0 days 02:00:41.917000,6.0
BOT,3.0,MEDIUM,0 days 02:02:09.366000,7.0
BOT,3.0,MEDIUM,0 days 02:03:37.681000,8.0
BOT,3.0,MEDIUM,0 days 02:05:05.327000,9.0
BOT,3.0,MEDIUM,0 days 02:06:33.501000,10.0
BOT,3.0,MEDIUM,0 days 02:08:01.500000,11.0
BOT,3.0,MEDIUM,0 days 02:09:29.759000,12.0
BOT,3.0,MEDIUM,0 days 02:10:58.271000,13.0
BOT,3.0,MEDIUM,0 days 02:12:26.645000,14.0
BOT,3.0,MEDIUM,0 days 02:13:55.009000,15.0
BOT,3.0,MEDIUM,0 days 02:15:23.457000,16.0
BOT,3.0,MEDIUM,0 days 02:16:51.732000,17.0
BOT,3.0,MEDIUM,0 days 02:18:19.862000,18.0
BOT,3.0,MEDIUM,0 days 02:19:48.546000,19.0
BOT,3.0,MEDIUM,0 days 02:21:18.263000,20.0
BOT,3.0,MEDIUM,0 days 02:22:46.211000,21.0
BOT,3.0,MEDIUM,0 days 02:24:14.053000,22.0
BOT,3.0,MEDIUM,0 days 02:25:41.710000,23.0
BOT,3.0,MEDIUM,0 days 02:27:09.859000,24.0
BOT,3.0,MEDIUM,0 days 02:28:40.318000,25.0
BOT,3.0,MEDIUM,0 days 02:30:08.789000,26.0
BOT,3.0,MEDIUM,0 days 02:31:37.311000,27.0
BOT,3.0,MEDIUM,0 days 02:33:06.059000,28.0
BOT,3.0,MEDIUM,0 days 02:34:35.114000,29.0
BOT,3.0,MEDIUM,0 days 02:36:03.958000,30.0
BOT,3.0,MEDIUM,0 days 02:37:33.247000,31.0
BOT,3.0,MEDIUM,0 days 02:39:03.217000,32.0
OCO,1.0,SOFT,0 days 01:02:12.915000,1.0
OCO,1.0,SOFT,0 days 01:03:49.049000,2.0
OCO,1.0,SOFT,0 days 01:05:19.011000,3.0
OCO,1.0,SOFT,0 days 01:06:48.445000,4.0
OCO,1.0,SOFT,0 days 01:08:17.532000,5.0
OCO,1.0,SOFT,0 days 01:09:46.524000,6.0
OCO,1.0,SOFT,0 days 01:11:15.284000,7.0
OCO,1.0,SOFT,0 days 01:12:45.009000,8.0
OCO,1.0,SOFT,0 days 01:14:14.303000,9.0
OCO,1.0,SOFT,0 days 01:15:44.125000,10.0
OCO,1.0,SOFT,0 days 01:17:13.796000,11.0
OCO,1.0,SOFT,0 days 01:18:43.462000,12.0
OCO,1.0,SOFT,0 days 01:20:13.155000,13.0
